asin,date,sessions,units ordered,ordered product sales,page views,buy box percentage
B0CWS2SVVL,2026-01-16,6,0,0.0,7,100.0
B09XF967YW,2026-01-16,387,3,5829.0,447,100.0
B09XGPJ4CK,2026-01-16,59,0,0.0,70,100.0
B0BMPJ95X7,2026-01-16,26,0,0.0,41,100.0
B09XFLYZ66,2026-01-16,283,18,157581.29,537,98.79
B0FSSV6NDR,2026-01-16,121,0,0.0,160,100.0
B0FHHWGGVS,2026-01-16,12,1,6649.0,13,100.0
B0G7HSDJXL,2026-01-16,93,1,5939.0,138,99.25
B0G2565L5B,2026-01-16,129,0,0.0,149,97.92
B0CZLL57NF,2026-01-16,2,0,0.0,3,100.0
B0CW9QFGB8,2026-01-16,47,0,0.0,61,100.0
B08R8GN8KH,2026-01-16,99,2,5996.0,139,100.0
B0D58MC92Q,2026-01-16,108,1,12919.0,163,99.34
B0D58MHD11,2026-01-16,158,4,87036.0,237,100.0
B0B3RD254F,2026-01-16,60,1,4391.0,67,100.0
B0G3CNC7P5,2026-01-16,143,2,22702.0,196,98.29
B0CRHS55FC,2026-01-16,384,4,5172.0,486,100.0
B0822V9JY7,2026-01-16,14,1,892.0,15,92.86
B0G25BBWF1,2026-01-16,61,0,0.0,73,98.59
B0G3CMJVQC,2026-01-16,51,1,8183.0,64,96.77
B0G7JCBDJJ,2026-01-16,131,1,10163.0,202,91.35
B0DDCGMXH2,2026-01-16,8,0,0.0,8,100.0
B0BF4Z4W1F,2026-01-16,8,0,0.0,11,100.0
B0FHHX6LBM,2026-01-16,8,0,0.0,11,100.0
B09BFDR5TH,2026-01-16,66,2,23758.0,108,100.0
B0FMNTTG5B,2026-01-16,98,3,3924.0,130,100.0
B0CZLJR5MD,2026-01-16,10,0,0.0,12,100.0
B0DDCHYZBW,2026-01-16,1,0,0.0,1,100.0
B09XBNLXW7,2026-01-16,764,14,15426.0,972,99.89
B09XFLVCHN,2026-01-16,363,12,151188.0,677,96.09
B0CW9S9W8F,2026-01-16,28,0,0.0,36,100.0
B0D58NBSN9,2026-01-16,1255,15,356985.0,1915,98.62
B07NLFVP6H,2026-01-16,123,2,17878.0,173,99.39
B07JN4C3NB,2026-01-16,385,14,155386.0,588,99.44
B0CWL1WDCJ,2026-01-16,20,2,1188.0,28,100.0
B0BB7KCGYN,2026-01-16,212,3,29877.0,271,98.02
B0G3C233F8,2026-01-16,184,3,39597.0,285,98.88
B0CWL2NG34,2026-01-16,51,1,467.0,69,100.0
B0DVGNY2GM,2026-01-16,49,4,3920.0,74,100.0
B0CWCYSCT4,2026-01-16,7,0,0.0,8,100.0
B0G7JS5WXQ,2026-01-16,37,0,0.0,44,95.12
B0DDCQSXCM,2026-01-16,28,1,679.0,35,100.0
B0FCMD3F6P,2026-01-16,166,0,0.0,180,99.41
B0FSSV6QB5,2026-01-16,5,2,4184.0,6,100.0
B0FR3CDSVC,2026-01-16,69,0,0.0,81,97.26
B0CWD1RQCT,2026-01-16,8,1,1181.0,10,100.0
B0CWCXHXWW,2026-01-16,22,0,0.0,26,100.0
B0G254P8PK,2026-01-16,33,0,0.0,36,100.0
B09XF52Y5P,2026-01-16,403,6,16644.0,497,100.0
B0CTTMRFJW,2026-01-16,8,0,0.0,8,100.0
B09XFL84G4,2026-01-16,172,2,16882.0,260,100.0
B0D58MHQXQ,2026-01-16,41,0,0.0,68,100.0
B0CRS3Z2B7,2026-01-16,33,0,0.0,36,100.0
B0BQBSYDTZ,2026-01-16,3,0,0.0,3,100.0
B0DDCGMBBJ,2026-01-16,1,0,0.0,2,100.0
B09XF8H7BK,2026-01-16,80,0,0.0,87,100.0
B0BB7575JC,2026-01-16,231,4,22556.0,310,100.0
B08KTCGSQW,2026-01-16,252,1,1991.0,337,91.58
B07NLFV79S,2026-01-16,59,3,21597.0,74,100.0
B0D58N3MS1,2026-01-16,51,1,23799.0,71,95.52
B0G253GWFF,2026-01-16,68,1,9995.0,91,98.82
B09XGPZKTZ,2026-01-16,707,14,156982.0,1076,98.12
B09XGPHT52,2026-01-16,85,1,16899.0,104,98.02
B0F2SWXPMT,2026-01-16,129,1,2201.0,174,93.71
B09XGK6Q4L,2026-01-16,1185,5,54490.0,1686,98.63
B09XGGFP7W,2026-01-16,130,4,35780.0,159,100.0
B0DVGDKPSL,2026-01-16,10,0,0.0,18,100.0
B0G3CTX1NC,2026-01-16,141,1,11549.0,239,97.35
B0G3D21NYY,2026-01-16,476,3,40983.0,666,95.71
B0CWS1WR2F,2026-01-16,11,0,0.0,20,78.57
B0G3CLHBKX,2026-01-16,42,0,0.0,59,96.36
B0DDCFZH4T,2026-01-16,1,0,0.0,1,100.0
B0FR9CYKW6,2026-01-16,3,0,0.0,3,100.0
B0DDCF85LC,2026-01-16,3,0,0.0,3,100.0
B0FN9PWY8K,2026-01-16,168,0,0.0,186,90.61
B0DVGTPZRJ,2026-01-16,7,0,0.0,9,100.0
B0B3S2KKWB,2026-01-16,2,1,2311.0,2,100.0
B0G2599S6F,2026-01-16,295,0,0.0,336,98.46
B08R8DC5BB,2026-01-16,248,9,23301.0,325,100.0
B0FHF2DKQZ,2026-01-16,3109,14,58786.0,4364,99.41
B0D58NNHGR,2026-01-16,80,0,0.0,92,100.0
B0DDCDXR8J,2026-01-16,4,0,0.0,6,100.0
B0G3BY1NZH,2026-01-16,305,2,24022.0,459,95.66
B0DDCFW2KR,2026-01-16,1,0,0.0,1,100.0
B0G3C633Q4,2026-01-16,33,2,13198.0,46,100.0
B0FN98C2P3,2026-01-16,38,0,0.0,40,89.19
B0CWCRHS4B,2026-01-16,20,0,0.0,23,100.0
B09XF5SRRD,2026-01-16,168,2,2998.0,197,94.57
B0FMNM4TKZ,2026-01-16,60,4,3748.0,75,100.0
B0BMPSBSDZ,2026-01-16,7,1,2231.0,14,100.0
B09XGQN59S,2026-01-16,36,0,0.0,39,100.0
B0CTTR1X6D,2026-01-16,5,0,0.0,5,100.0
B0FHF65C2R,2026-01-16,1294,15,78735.0,1898,99.23
B0G71BGCB3,2026-01-16,51,1,4733.0,62,100.0
B08V53Z18N,2026-01-16,75,2,9530.0,94,100.0
B09XGFNYTZ,2026-01-16,189,0,0.0,224,100.0
B0BB74H71K,2026-01-16,48,0,0.0,57,16.67
B0G3CC4M7Y,2026-01-16,171,0,0.0,211,96.5
B0CTTH6KD5,2026-01-16,7,0,0.0,8,100.0
B0BQBPPMF6,2026-01-16,3,0,0.0,3,100.0
B0C2ZNYG6Y,2026-01-16,27,2,3722.0,49,100.0
B09XGNVVYK,2026-01-16,265,2,33798.0,369,100.0
B08KT1QRHJ,2026-01-16,443,22,19604.0,580,100.0
B0DGTCXZ9M,2026-01-16,5,0,0.0,5,20.0
B0732W7MRK,2026-01-16,45,1,8039.0,62,98.28
B0CZLK77F6,2026-01-16,3,0,0.0,3,100.0
B09XGJ93PQ,2026-01-16,246,1,8189.0,311,100.0
B0DGSY36ST,2026-01-16,41,0,0.0,54,97.87
B0FR3G84GM,2026-01-16,79,1,2286.0,98,100.0
B0732XD4WD,2026-01-16,253,1,10919.0,305,95.93
B0FMNPTF51,2026-01-16,39,1,1308.0,53,100.0
B0F1Y416FR,2026-01-16,518,23,18400.0,734,100.0
B09XGPK5MG,2026-01-16,124,2,29898.0,166,88.13
B0CWD2H1KB,2026-01-16,7,0,0.0,7,100.0
B07MBSJ553,2026-01-16,219,4,43196.0,348,99.39
B0DDCFJSSL,2026-01-16,2,0,0.0,2,100.0
B0CWCXX755,2026-01-16,11,2,3382.0,13,100.0
B0F6YF183J,2026-01-16,66,0,0.0,71,100.0
B0FGJPP799,2026-01-16,20,0,0.0,29,100.0
B0CZLKX7TF,2026-01-16,5,0,0.0,9,100.0
B0DVGZ9YHS,2026-01-16,1,0,0.0,1,100.0
B0DDCFTRY3,2026-01-16,15,0,0.0,15,100.0
B0DDCPS7V2,2026-01-16,9,1,849.0,11,100.0
B0DDCG59NJ,2026-01-16,1,0,0.0,1,100.0
B0D58MYX7J,2026-01-16,197,3,50997.0,298,99.64
B0822XQZVK,2026-01-16,3,2,1342.0,3,100.0
B0822WJWGS,2026-01-16,88,1,841.0,123,100.0
B08V53S7J5,2026-01-16,78,2,3896.0,114,96.74
B0D58LLWFN,2026-01-16,309,4,95196.0,513,99.57
B0CRS2ZQV5,2026-01-16,33,1,5249.0,49,100.0
B0BF4ZF9PC,2026-01-16,12,0,0.0,12,100.0
B096RWZKMC,2026-01-16,13,1,3449.0,15,100.0
B0DVH2MHQM,2026-01-16,28,2,1780.0,51,100.0
B0G7J4C6NX,2026-01-16,103,5,36295.0,177,98.22
B0CWL9Y811,2026-01-16,32,3,1272.0,42,100.0
B0732Y4N38,2026-01-16,167,0,0.0,199,100.0
B0DGQMWT3D,2026-01-16,12,0,0.0,21,100.0
B0CW6CF8CS,2026-01-16,43,2,1104.0,52,100.0
B09XGN7MMK,2026-01-16,424,5,51970.0,608,99.47
B0DDCG62DZ,2026-01-16,5,0,0.0,8,100.0
B0F2TJBCTR,2026-01-16,26,0,0.0,29,96.43
B0CWLB755Y,2026-01-16,28,2,1104.0,33,100.0
B0CWL52SCG,2026-01-16,106,5,2335.0,134,100.0
B09XLTHD35,2026-01-16,15,0,0.0,16,100.0
B0822WWZRV,2026-01-16,157,4,3704.0,235,100.0
B0DDCGPGMC,2026-01-16,3,0,0.0,3,100.0
B0DDCFLJYN,2026-01-16,1,0,0.0,1,100.0
B0DDCN7MWS,2026-01-16,18,0,0.0,22,100.0
B0D58NNZM6,2026-01-16,58,0,0.0,76,97.3
B07PYHX5P7,2026-01-16,31,1,7379.0,43,97.37
B0CW6B5XD2,2026-01-16,42,0,0.0,50,100.0
B0DDCHY2FW,2026-01-16,31,0,0.0,34,100.0
B0822SXQGH,2026-01-16,2002,63,69618.0,2846,99.81
B0G3CMKQHX,2026-01-16,26,0,0.0,32,93.33
B09BFC4KSB,2026-01-16,106,1,14159.0,147,99.25
B09XLSN95V,2026-01-16,3,0,0.0,3,100.0
B0DDCH9DJK,2026-01-16,24,0,0.0,26,100.0
B0FSTDKK48,2026-01-16,21,1,2442.0,27,100.0
B0FSTCNH49,2026-01-16,16,3,5226.0,21,100.0
B09BFCFQ9G,2026-01-16,157,1,13799.0,198,99.46
B07MHZTP8Q,2026-01-16,302,3,31497.0,493,97.98
B0FN9PVK2B,2026-01-16,24,0,0.0,27,100.0
B0G7JNQ78N,2026-01-16,82,0,0.0,106,97.09
B09XGKPDL1,2026-01-16,57,0,0.0,63,98.36
B09XGF9LKQ,2026-01-16,113,3,37047.0,159,99.3
B0CTTKFFPL,2026-01-16,9,0,0.0,12,100.0
B0DVGXVF8N,2026-01-16,5,0,0.0,8,100.0
B0F2THGKN7,2026-01-16,120,1,12599.0,169,99.36
B0822VBPYC,2026-01-16,3,0,0.0,4,100.0
B0CTTMM1S1,2026-01-16,6,0,0.0,6,100.0
B09XGGGFCX,2026-01-16,223,1,9260.0,299,99.27
B0F6YHLNZJ,2026-01-16,85,0,0.0,90,95.65
B0DVH48RPM,2026-01-16,12,0,0.0,14,100.0
B09XFLDPHV,2026-01-16,424,3,31938.0,531,99.21
B0FHHTNKY1,2026-01-16,21,0,0.0,24,100.0
B0CW9SHX3D,2026-01-16,80,1,1671.0,103,98.95
B0CTTKTH24,2026-01-16,5,0,0.0,7,100.0
B08R67YCQG,2026-01-16,86,3,5973.0,100,98.9
B0FCMKFPK3,2026-01-16,70,0,0.0,80,100.0
B0CW5YTZTS,2026-01-16,18,1,443.0,25,100.0
B0G25736BD,2026-01-16,59,2,19486.0,89,100.0
B0FHHXTLHZ,2026-01-16,22,0,0.0,32,100.0
B0FHHXQX2Q,2026-01-16,22,0,0.0,40,100.0
B0DVH1BPJR,2026-01-16,2,0,0.0,3,100.0
B077Q8RLCP,2026-01-16,93,2,15598.0,142,98.51
B0BF52YR1M,2026-01-16,11,0,0.0,12,100.0
B09XGSHBKJ,2026-01-16,197,1,19499.0,255,98.74
B09XGCTNFC,2026-01-16,126,1,10319.0,181,91.72
B0G259Y96C,2026-01-16,136,0,0.0,153,97.26
B0F2TGBG5V,2026-01-16,48,0,0.0,60,88.33
B0BQBQK9CG,2026-01-16,5,0,0.0,5,50.0
B0G3C251F1,2026-01-16,299,2,23098.0,405,97.59
B0FVS4C7Z9,2026-01-16,42,0,0.0,57,96.3
B09XFFBND4,2026-01-16,106,1,1943.0,133,97.67
B0CTTR2MF6,2026-01-16,2,0,0.0,2,100.0
B0FSSV4J2H,2026-01-16,4,2,3484.0,5,100.0
B0DGPZBRMW,2026-01-16,18,0,0.0,26,100.0
B09XFF5LPL,2026-01-16,262,13,13773.0,410,99.47
B0FHHXS6NJ,2026-01-16,26,0,0.0,35,100.0
B08KS2YSFR,2026-01-16,390,19,28348.0,579,100.0
B0DDCG7KLS,2026-01-16,1,0,0.0,1,100.0
B0F2TKCPX5,2026-01-16,71,2,28978.0,118,96.4
B0DDCQN9N4,2026-01-16,49,0,0.0,61,100.0
B0C2ZPK3PK,2026-01-16,12,0,0.0,15,100.0
B0CTTK2QTP,2026-01-16,16,0,0.0,19,100.0
B0C2ZN8YS5,2026-01-16,8,0,0.0,9,100.0
B08R7MX63N,2026-01-16,400,27,44496.0,569,100.0
B09XBMFFZY,2026-01-16,338,4,3196.0,444,100.0
B09XFG77VR,2026-01-16,111,1,2589.0,153,99.31
B0CWL4SRMC,2026-01-16,50,2,934.0,61,100.0
B0G3CTR224,2026-01-16,198,3,30489.0,273,98.02
B09XGSBJP8,2026-01-16,34,0,0.0,38,97.3
B0CWLCGJDC,2026-01-16,116,2,934.0,157,100.0
B0D5ZN39RK,2026-01-16,1,0,0.0,1,0.0
B09XFN2QX3,2026-01-16,248,6,73326.0,414,94.1
B0G7HXS2LF,2026-01-16,65,3,27321.0,90,98.82
B0FN94LGJM,2026-01-16,49,0,0.0,54,100.0
B0DDCDZZPZ,2026-01-16,23,0,0.0,24,95.83
B0CZLLK187,2026-01-16,9,0,0.0,11,100.0
B0DDCHC3WZ,2026-01-16,37,0,0.0,41,100.0
B0CWS1LB7W,2026-01-16,14,0,0.0,16,100.0
B0DDCHCQPH,2026-01-16,33,0,0.0,38,100.0
B0G71MDVVD,2026-01-16,157,0,0.0,191,97.33
B078BRGTDM,2026-01-16,1082,12,74868.0,1429,99.55
B0D58LVNHC,2026-01-16,34,0,0.0,57,98.21
B0FCMFFX7M,2026-01-16,85,0,0.0,94,100.0
B07MHZVDNP,2026-01-16,169,7,87773.0,285,99.62
B0DDCF8VJ9,2026-01-16,1,0,0.0,1,100.0
B0G3CQPRB9,2026-01-16,176,7,84077.0,280,96.06
B0822VTPQ4,2026-01-16,113,3,2268.0,145,100.0
B0G3CC722B,2026-01-16,131,2,12802.0,207,97.93
B09XFLCPM3,2026-01-16,250,1,7244.0,328,99.03
B09BFD1ZB3,2026-01-16,107,7,87353.0,162,97.9
B0CWCWRJH6,2026-01-16,2,0,0.0,2,100.0
B0B6CKXX6W,2026-01-16,154,1,11879.0,195,98.37
B09XGGGNN9,2026-01-16,298,9,91845.0,498,99.33
B0G3CC68LG,2026-01-16,86,0,0.0,105,81.82
B0BB72XRJ6,2026-01-16,19,0,0.0,24,95.83
B0CWL46VZK,2026-01-16,31,2,848.0,41,100.0
B07Y37P1T3,2026-01-16,373,5,9295.3,498,100.0
B0G3CLGZWM,2026-01-16,26,1,8711.0,36,85.71
B0G3CFZX69,2026-01-16,91,1,8117.0,131,98.39
B0CRS2R6JM,2026-01-16,47,0,0.0,58,100.0
B0FCMF85YC,2026-01-16,50,0,0.0,58,100.0
B0G254DYHG,2026-01-16,49,1,10331.0,93,98.8
B0CZLKW78B,2026-01-16,7,0,0.0,11,100.0
B0CW9Q6SQ1,2026-01-16,67,1,1671.0,89,100.0
B0G3C2WN23,2026-01-16,81,3,21381.0,126,97.35
B0F2THTPGB,2026-01-16,44,0,0.0,75,98.55
B0DGSZFRJC,2026-01-16,19,0,0.0,29,93.33
B0G1TYFXYX,2026-01-16,1,0,0.0,1,0.0
B0D58LV9HN,2026-01-16,161,8,190392.0,258,100.0
B0CWD26BQM,2026-01-16,21,1,1181.0,28,100.0
B0CWCX6MYZ,2026-01-16,4,0,0.0,4,100.0
B09XFCSDC2,2026-01-16,19,0,0.0,24,75.0
B0DGTCVYJZ,2026-01-16,60,0,0.0,80,100.0
B07PVC8NR5,2026-01-16,158,2,17398.0,226,97.61
B0FMNQ5SFR,2026-01-16,20,1,1399.0,24,100.0
B09BFBRLLB,2026-01-16,72,1,12419.0,86,98.77
B0G3C2TC1J,2026-01-16,60,1,13199.0,98,97.85
B077Q9YRMV,2026-01-16,379,5,31795.0,482,99.57
B0DDCFQ4KS,2026-01-16,1,0,0.0,1,100.0
B0B3RDY15X,2026-01-16,81,0,0.0,98,100.0
B0DDCJ4YQG,2026-01-16,2,0,0.0,2,100.0
B0G3D48PT8,2026-01-16,33,1,16499.0,40,100.0
B0G25656L7,2026-01-16,82,0,0.0,94,95.45
B0G3CJWFJ5,2026-01-16,87,0,0.0,101,96.94
B0F2N7Q9H3,2026-01-16,118,4,8804.0,182,99.38
B0D58MHJMG,2026-01-16,113,0,0.0,182,99.42
B0CV17V482,2026-01-16,469,23,19527.0,666,100.0
B0CWD3121X,2026-01-16,2,0,0.0,2,100.0
B0822WG76C,2026-01-16,81,7,6482.0,104,100.0
B0822V9JY4,2026-01-16,29,0,0.0,34,100.0
B0DVGFQXHR,2026-01-16,23,0,0.0,29,100.0
B0FSTD5RCR,2026-01-16,8,1,3142.0,9,100.0
B0G256HLCB,2026-01-16,48,1,8747.0,70,98.44
B0G3C7VW1V,2026-01-16,103,4,20852.0,173,73.81
B09XFMZMQS,2026-01-16,60,0,0.0,77,98.65
B08R8DQ3T4,2026-01-16,127,1,4619.0,154,100.0
B0G71QJRXS,2026-01-16,364,0,0.0,429,97.31
B0F8NDLRLC,2026-01-16,71,0,0.0,86,97.4
B0CWL8DB4C,2026-01-16,26,0,0.0,29,100.0
B09BYVBCRW,2026-01-16,130,0,0.0,144,98.52
B0CWZ95HYR,2026-01-16,19,0,0.0,21,100.0
B08V5B923X,2026-01-16,50,0,0.0,73,96.88
B0BB7M1GZW,2026-01-16,40,1,15899.0,63,90.2
B0CTTKJZZ1,2026-01-16,3,0,0.0,3,100.0
B0FHHWW2GZ,2026-01-16,19,0,0.0,24,100.0
B0BF52YTSD,2026-01-16,5,0,0.0,5,100.0
B0FGJMXXTR,2026-01-16,5,0,0.0,6,100.0
B09XGP87K1,2026-01-16,16,1,16899.0,29,96.3
B0B2RGMB2Z,2026-01-16,31,0,0.0,31,100.0
B0CWKZHV5T,2026-01-16,112,3,1656.0,138,100.0
B0DGT8T9Q4,2026-01-16,53,0,0.0,84,97.37
B0CWDJGM41,2026-01-16,5,0,0.0,5,100.0
B0CWCZ978Y,2026-01-16,6,1,1691.0,7,100.0
B0CZLL24FV,2026-01-16,1,0,0.0,1,100.0
B07PXG7NPX,2026-01-16,178,7,48713.0,237,100.0
B09XGNTMB7,2026-01-16,134,2,29898.0,206,98.48
B07PW985JH,2026-01-16,48,0,0.0,59,94.55
B0G3CDX1H6,2026-01-16,193,6,59394.0,307,98.98
B0CW9SGV8H,2026-01-16,113,1,1671.0,142,100.0
B09XLS3TTP,2026-01-16,3,0,0.0,3,100.0
B09XFL1H1T,2026-01-16,533,23,292675.0,1096,99.8
B0G71QBLSG,2026-01-16,98,0,0.0,105,100.0
B0G3CG2MCP,2026-01-16,57,1,15311.0,88,96.2
B0BQBPT4SP,2026-01-16,4,0,0.0,5,100.0
B0G726PGD2,2026-01-16,45,0,0.0,61,100.0
B0FR3HD3MH,2026-01-16,89,1,2286.0,101,98.85
B0732Y4N37,2026-01-16,1401,22,242858.0,2099,94.47
B0FVS9RRLZ,2026-01-17,3,0,0.0,3,66.67
B09BFCJDVZ,2026-01-17,138,0,0.0,177,96.99
B0F2TJ7SY4,2026-01-17,75,1,12539.0,108,99.03
B0D58N56P9,2026-01-17,61,0,0.0,84,100.0
B09BYWZCXM,2026-01-17,928,6,11934.0,1106,100.0
B0DDCGSSHD,2026-01-17,3,0,0.0,3,100.0
B09XGRWRST,2026-01-17,943,4,67596.0,1319,97.94
B0822XLRG1,2026-01-17,4,1,892.0,5,100.0
B07M72KSRM,2026-01-17,379,3,36717.0,543,100.0
B09XFL1FR1,2026-01-17,360,16,233840.0,543,95.67
B0732TMKP8,2026-01-17,153,0,0.0,214,100.0
B0D58P2PVJ,2026-01-17,28,0,0.0,29,100.0
B0DDCCN3MS,2026-01-17,9,0,0.0,10,100.0
B0CWD8Y3BH,2026-01-17,17,0,0.0,19,100.0
B09BFD48NW,2026-01-17,23,0,0.0,24,87.5
B0G7J4C6P3,2026-01-17,87,0,0.0,107,94.0
B0DDCD56KV,2026-01-17,14,0,0.0,18,100.0
B0BB7HVLKV,2026-01-17,54,0,0.0,67,96.77
B0CZLMRNP8,2026-01-17,5,0,0.0,5,100.0
B0F2THYW5S,2026-01-17,26,0,0.0,40,97.5
B0DDCDDFGR,2026-01-17,7,0,0.0,15,91.67
B0CTTLMJJ7,2026-01-17,4,0,0.0,12,100.0
B09XGGGP3H,2026-01-17,88,1,12349.0,123,97.22
B0CZLKDPP3,2026-01-17,16,0,0.0,16,100.0
B0D58MW6Z4,2026-01-17,102,3,79557.0,157,93.29
B09XGNVN9N,2026-01-17,392,2,21418.0,541,98.06
B0DDCGB18J,2026-01-17,5,0,0.0,5,100.0
B0C2ZQVLPS,2026-01-17,27,2,4232.0,28,100.0
B0G3CY2MBY,2026-01-17,88,1,9371.0,108,98.08
B0F2TJJVDM,2026-01-17,171,0,0.0,230,16.82
B0DDCG96D3,2026-01-17,1,0,0.0,1,100.0
B0G2569T27,2026-01-17,60,1,8909.0,96,97.62
B0DGSXX8RN,2026-01-17,2,1,18199.0,7,100.0
B0822VYH6P,2026-01-17,7,0,0.0,8,100.0
B0CWS28HXY,2026-01-17,43,0,0.0,68,98.63
B09XFMX37N,2026-01-17,393,4,28724.0,518,97.71
B0DDCFPZ4T,2026-01-17,2,0,0.0,2,100.0
B0C33D2QK2,2026-01-17,279,0,0.0,344,100.0
B077Q9YRMY,2026-01-17,353,5,38395.0,559,99.42
B0DGGK6F5V,2026-01-17,10,1,18599.0,18,93.75
B0G3CC2RPN,2026-01-17,77,0,0.0,101,98.89
B07JM7GQG4,2026-01-17,1354,17,216223.0,1907,98.54
B0FSTJ7FFJ,2026-01-17,50,0,0.0,60,100.0
B09XFKM8V6,2026-01-17,804,20,260680.66,1368,98.97
B0822X8LZY,2026-01-17,37,1,841.0,46,100.0
B0FHHZ7NF7,2026-01-17,23,0,0.0,27,100.0
B09XFRNJCD,2026-01-17,317,9,112257.0,511,99.58
B0DZP8GXDV,2026-01-17,164,6,5988.0,204,96.43
B0DVGX3R99,2026-01-17,20,0,0.0,28,100.0
B0DDC9Z2KP,2026-01-17,1,0,0.0,1,100.0
B09XGCSRXY,2026-01-17,2189,23,344701.78,3410,99.08
B0G255BCC2,2026-01-17,41,0,0.0,55,100.0
B0F1937F9V,2026-01-17,30,1,1742.0,39,100.0
B0DDCPDLV5,2026-01-17,39,2,1698.0,50,100.0
B0CTTL72LC,2026-01-17,4,0,0.0,4,100.0
B0FMNWZFQ9,2026-01-17,128,0,0.0,148,100.0
B0CZLKVPFP,2026-01-17,7,0,0.0,10,100.0
B0BX6PXMT9,2026-01-17,30,3,6348.0,40,100.0
B0822XBCF1,2026-01-17,7,1,756.0,8,100.0
B0DDCG1YBN,2026-01-17,43,1,2879.0,50,100.0
B0BX6R58GZ,2026-01-17,17,0,0.0,20,100.0
B0G25BHBT6,2026-01-17,102,4,33308.0,167,100.0
B0DDCCT25F,2026-01-17,22,0,0.0,26,100.0
B09XGGZVSB,2026-01-17,178,1,7496.0,242,99.15
B0G3CJ2V8N,2026-01-17,135,1,8249.0,160,95.27
B0FMP5Y17Y,2026-01-17,13,0,0.0,20,100.0
B0CWD4B59K,2026-01-17,70,1,999.0,86,100.0
B0822W49Z9,2026-01-17,7,0,0.0,12,100.0
B09XGDZQPC,2026-01-17,720,14,171094.0,1216,99.74
B0822W6ZCG,2026-01-17,46,5,4630.0,62,100.0
B0784G85Q4,2026-01-17,112,0,0.0,122,100.0
B0BZVR2WCP,2026-01-17,88,0,0.0,113,100.0
B0G3CGLG2W,2026-01-17,29,0,0.0,44,97.67
B0G722YTNC,2026-01-17,111,0,0.0,118,18.92
B0CWL313ZC,2026-01-17,335,11,6061.0,422,100.0
B0FR3G42B3,2026-01-17,76,0,0.0,89,100.0
B0D58N5B2F,2026-01-17,236,7,152313.0,370,98.51
B0G7JSR2H8,2026-01-17,60,4,32996.0,93,95.4
B0CWCVD3Z8,2026-01-17,14,0,0.0,16,100.0
B09XFMGSKV,2026-01-17,243,10,142694.59,377,91.76
B0G256TW3Q,2026-01-17,34,1,5411.0,41,100.0
B0DDCGHMXP,2026-01-17,8,0,0.0,12,100.0
B0732WFNVL,2026-01-17,195,3,29157.0,309,99.66
B0D58MVX6P,2026-01-17,53,0,0.0,64,98.31
B0G3C92JXT,2026-01-17,111,2,23098.0,151,95.8
B0FST5VM2L,2026-01-17,0,0,0.0,0,0.0
B0D58M16NS,2026-01-17,50,1,23799.0,59,100.0
B0FR98NSZ9,2026-01-17,1,0,0.0,1,100.0
B0DGT8T99C,2026-01-17,4,0,0.0,6,100.0
B0FLF9PR8K,2026-01-17,29,1,1749.0,44,100.0
B0BM9RZ1DT,2026-01-17,215,6,19146.0,285,99.21
B09BFC77HD,2026-01-17,56,0,0.0,64,96.61
B09XGCYCSY,2026-01-17,81,2,29898.0,132,97.56
B0F2TGN1KQ,2026-01-17,570,3,32397.0,736,97.3
B09BFC81R8,2026-01-17,192,5,73495.0,293,99.64
B0F2TGCPMR,2026-01-17,57,0,0.0,80,98.67
B0CZLJSYJQ,2026-01-17,4,0,0.0,4,100.0
B09SB37CRT,2026-01-17,39,0,0.0,47,93.02
B077QJVWBR,2026-01-17,311,10,107990.0,504,99.36
B09XGTCS7M,2026-01-17,35,0,0.0,58,96.3
B0732TFNYC,2026-01-17,279,2,21838.0,401,98.34
B0CW6CS7BX,2026-01-17,79,0,0.0,100,100.0
B0FR3JL1BS,2026-01-17,554,0,0.0,641,100.0
B0FSTF72CC,2026-01-17,60,0,0.0,89,100.0
B0G3BY4SK8,2026-01-17,155,0,0.0,183,97.63
B0CRS31GSK,2026-01-17,149,1,4549.0,211,100.0
B0CJ9G9XVQ,2026-01-17,45,1,923.0,52,100.0
B0CWS2SVVL,2026-01-17,11,0,0.0,11,100.0
B09XF967YW,2026-01-17,424,6,11658.0,495,100.0
B09XGPJ4CK,2026-01-17,46,1,16899.0,61,98.36
B0BMPJ95X7,2026-01-17,33,0,0.0,41,100.0
B09XFLYZ66,2026-01-17,216,7,61265.29,383,99.72
B0FSSV6NDR,2026-01-17,96,0,0.0,125,100.0
B0FHHWGGVS,2026-01-17,19,0,0.0,23,95.24
B0G7HSDJXL,2026-01-17,77,0,0.0,120,94.59
B0G2565L5B,2026-01-17,139,0,0.0,166,95.57
B0CZLL57NF,2026-01-17,4,0,0.0,4,100.0
B0CW9QFGB8,2026-01-17,62,0,0.0,73,100.0
B08R8GN8KH,2026-01-17,142,6,17988.0,199,100.0
B0D58MC92Q,2026-01-17,97,0,0.0,134,99.22
B0D58MHD11,2026-01-17,134,1,21759.0,192,96.72
B0B3RD254F,2026-01-17,55,0,0.0,66,100.0
B0G3CNC7P5,2026-01-17,109,0,0.0,144,94.89
B0CRHS55FC,2026-01-17,373,5,6465.0,455,99.76
B0822V9JY7,2026-01-17,6,0,0.0,11,90.0
B0G25BBWF1,2026-01-17,57,0,0.0,66,98.39
B0G3CMJVQC,2026-01-17,46,3,24549.0,70,97.01
