customer_search_term,impressions,clicks,spend,14_day_total_sales,14_day_total_orders,match_type,date,campaign_name,ad_group_name 
b0g4wdb4rg,422,8,99.06,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,201,2,27.08,0,0,TARGETING_EXPRESSION,2026-04-23,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,450,3,40.49,0,0,TARGETING_EXPRESSION,2026-04-24,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,577,5,36.8,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,455,1,21.64,0,0,TARGETING_EXPRESSION,2026-04-26,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,386,2,14.24,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,488,3,41.31,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,361,2,10.68,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,344,6,56.93,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,490,7,113.63,0,0,TARGETING_EXPRESSION,2026-05-01,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,602,6,65.55,0,0,TARGETING_EXPRESSION,2026-05-02,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wdb4rg,94,1,33.32,0,0,TARGETING_EXPRESSION,2026-04-14,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,189,4,79.96,0,0,TARGETING_EXPRESSION,2026-04-15,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,306,5,70.09,0,0,TARGETING_EXPRESSION,2026-04-16,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,204,8,130.34,0,0,TARGETING_EXPRESSION,2026-04-17,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,609,9,187.63,0,0,TARGETING_EXPRESSION,2026-04-18,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,766,21,364.82,0,0,TARGETING_EXPRESSION,2026-04-19,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,599,13,200.63,0,0,TARGETING_EXPRESSION,2026-04-20,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wdb4rg,433,10,164.1,0,0,TARGETING_EXPRESSION,2026-04-21,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,1,1,2.87,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-15,SPKT | BEDDING | Comforter | Auto,Auto
b0g4wggcc7,8,2,15.54,0,0,TARGETING_EXPRESSION,2026-04-13,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,11,1,10.17,0,0,TARGETING_EXPRESSION,2026-04-15,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,51,1,10.17,0,0,TARGETING_EXPRESSION,2026-04-18,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,80,3,15.49,0,0,TARGETING_EXPRESSION,2026-04-19,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,63,3,15.78,0,0,TARGETING_EXPRESSION,2026-04-20,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,18,1,3.64,0,0,TARGETING_EXPRESSION,2026-04-22,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,11,1,9.77,5422.88,1,TARGETING_EXPRESSION,2026-04-25,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,33,1,4.65,0,0,TARGETING_EXPRESSION,2026-04-28,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,9,1,5.76,0,0,TARGETING_EXPRESSION,2026-05-02,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g4wggcc7,97,2,31.0,0,0,TARGETING_EXPRESSION,2026-04-12,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,181,5,79.23,0,0,TARGETING_EXPRESSION,2026-04-13,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,375,7,91.52,4418.64,1,TARGETING_EXPRESSION,2026-04-14,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,255,8,117.53,0,0,TARGETING_EXPRESSION,2026-04-15,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,261,5,62.47,0,0,TARGETING_EXPRESSION,2026-04-16,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,342,4,57.4,0,0,TARGETING_EXPRESSION,2026-04-17,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,502,3,46.42,0,0,TARGETING_EXPRESSION,2026-04-18,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,632,15,192.4,0,0,TARGETING_EXPRESSION,2026-04-19,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,454,7,72.49,0,0,TARGETING_EXPRESSION,2026-04-20,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,478,5,44.21,0,0,TARGETING_EXPRESSION,2026-04-21,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,500,11,128.91,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,287,3,48.29,0,0,TARGETING_EXPRESSION,2026-04-23,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,440,9,98.04,0,0,TARGETING_EXPRESSION,2026-04-24,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,430,8,81.59,5422.88,1,TARGETING_EXPRESSION,2026-04-25,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,537,10,132.02,0,0,TARGETING_EXPRESSION,2026-04-26,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,348,2,18.67,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,285,3,50.78,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,333,8,110.89,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,282,3,39.9,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,375,3,57.29,0,0,TARGETING_EXPRESSION,2026-05-01,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wggcc7,337,7,94.48,5422.88,1,TARGETING_EXPRESSION,2026-05-02,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,36,1,26.22,0,0,TARGETING_EXPRESSION,2026-04-12,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,40,1,23.19,0,0,TARGETING_EXPRESSION,2026-04-13,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,83,2,37.17,0,0,TARGETING_EXPRESSION,2026-04-14,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,81,3,54.09,0,0,TARGETING_EXPRESSION,2026-04-15,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,69,2,14.97,0,0,TARGETING_EXPRESSION,2026-04-16,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,76,1,14.81,0,0,TARGETING_EXPRESSION,2026-04-17,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,213,4,44.3,5422.88,1,TARGETING_EXPRESSION,2026-04-18,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,228,3,45.01,0,0,TARGETING_EXPRESSION,2026-04-19,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,178,3,45.44,0,0,TARGETING_EXPRESSION,2026-04-20,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,246,4,55.3,0,0,TARGETING_EXPRESSION,2026-04-21,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,206,4,35.13,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,141,2,26.04,0,0,TARGETING_EXPRESSION,2026-04-23,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,202,2,27.4,0,0,TARGETING_EXPRESSION,2026-04-24,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,211,1,8.57,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,188,3,49.1,0,0,TARGETING_EXPRESSION,2026-04-26,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,143,1,7.63,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,166,8,87.78,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,139,1,3.0,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,139,2,21.75,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4wgz7zw,100,5,71.13,0,0,TARGETING_EXPRESSION,2026-05-02,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g4xjgn9l,70,1,1.22,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-14,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,73,1,2.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-16,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,90,2,3.52,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-17,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,59,1,1.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-18,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,97,2,4.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-20,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,114,2,2.27,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-22,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,86,1,2.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-23,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,48,2,3.77,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-24,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,309,5,7.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-25,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,351,2,3.29,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-26,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,337,4,6.77,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-28,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,289,2,3.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-29,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,174,2,3.41,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-30,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g4xjgn9l,189,4,5.08,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-05-01,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g52b8md9,27,2,7.58,0,0,TARGETING_EXPRESSION,2026-04-13,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,101,3,13.35,0,0,TARGETING_EXPRESSION,2026-04-18,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,139,1,3.43,0,0,TARGETING_EXPRESSION,2026-04-19,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,110,3,14.05,0,0,TARGETING_EXPRESSION,2026-04-20,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,83,3,16.41,0,0,TARGETING_EXPRESSION,2026-04-21,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,46,2,5.91,0,0,TARGETING_EXPRESSION,2026-04-25,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,44,1,6.49,0,0,TARGETING_EXPRESSION,2026-04-26,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,62,1,3.43,0,0,TARGETING_EXPRESSION,2026-04-28,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,47,2,6.54,0,0,TARGETING_EXPRESSION,2026-05-01,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g52b8md9,28,1,2.68,0,0,TARGETING_EXPRESSION,2026-05-02,SPPT | Mattress | Foldable | Competition,SPPT | Mattress | Foldable | Competition |
b0g58nv1zj,8,1,8.89,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qsy6y,1,1,7.13,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,85,2,20.17,0,0,TARGETING_EXPRESSION,2026-04-12,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,98,1,4.13,0,0,TARGETING_EXPRESSION,2026-04-18,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,472,3,27.48,0,0,TARGETING_EXPRESSION,2026-04-21,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,143,2,19.12,0,0,TARGETING_EXPRESSION,2026-04-23,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,168,1,7.13,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,207,2,14.26,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,166,3,28.86,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g58qww5n,365,10,79.05,0,0,TARGETING_EXPRESSION,2026-05-01,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g591y72k,6,2,10.1,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-13,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
b0g591y72k,19,1,4.44,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-19,SPKT | BEDDING | Duvet Cover | Auto,Ad group - 9/1/2025 17:48:36.573
b0g59vbrpd,5,1,9.08,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Mattress | Foldable | Category,SPCT | Mattress | Foldable | Category
b0g5fm1q68,5,1,1.78,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-29,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,4,1,1.53,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-14,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,4,1,1.99,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-15,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,8,1,1.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-17,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,19,1,2.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-26,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,18,1,1.86,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-29,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5gs6yd9,30,1,1.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-30,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g5pv1cll,22,1,18.61,0,0,TARGETING_EXPRESSION,2026-04-14,SPCT | Pillow | Hybrid | Category,SPCT | Pillow | Hybrid | Category
b0g5pvknmt,6,1,29.02,0,0,TARGETING_EXPRESSION,2026-04-18,SPPT | PILLOW | NECK PILLOW | COMPETETION | EXACT {},SPPT | PILLOW | NECK PILLOW | COMPETETION | EXACT {}
b0g5pvyc82,4,1,8.68,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-14,SP | BEDDING | Pillow Cases| Auto,Ad group - 27/12/2024 16:34:36.214
b0g5px8hsl,34,2,21.28,0,0,TARGETING_EXPRESSION,2026-04-17,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,35,2,46.7,0,0,TARGETING_EXPRESSION,2026-04-19,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,10,2,5.03,0,0,TARGETING_EXPRESSION,2026-04-21,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,54,1,10.15,0,0,TARGETING_EXPRESSION,2026-04-24,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,90,2,39.29,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,106,3,59.11,0,0,TARGETING_EXPRESSION,2026-04-26,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,63,3,71.07,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5px8hsl,36,1,19.67,0,0,TARGETING_EXPRESSION,2026-05-02,SPCT | Pillow | Microfiber Slim | Category,SPCT | Pillow | Microfiber Slim | Category
b0g5xj67gv,4,1,20.07,0,0,TARGETING_EXPRESSION,2026-04-21,SPPT | BEDDING | PROTECTOR | COMPETITION {},SPPT | BEDDING | PROTECTOR | COMPETITION
b0g5yd5ngw,1,1,2.67,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-28,SPKT | BEDDING | Comforter | Auto,Auto
b0g5z7glc2,1,1,5.36,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | PILLOW | Cuddle | Category,Exact
b0g64pb36h,7,1,77.62,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | MATTRESS | Latex | Competition,Competition
b0g64pb36h,11,2,151.21,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | MATTRESS | Latex | Competition,Competition
b0g64pb36h,16,4,181.89,0,0,TARGETING_EXPRESSION,2026-05-02,SPCT | MATTRESS | Latex | Competition,Competition
b0g64pb36h,84,1,56.96,0,0,TARGETING_EXPRESSION,2026-04-23,SPPT | Mattress | Latex | Competition,LATEX
b0g64rkkvp,89,3,70.23,0,0,TARGETING_EXPRESSION,2026-04-13,SPCT | MATTRESS | Latex | Competition,Competition
b0g64rkkvp,70,2,52.96,0,0,TARGETING_EXPRESSION,2026-04-15,SPCT | MATTRESS | Latex | Competition,Competition
b0g64rkkvp,65,2,52.96,0,0,TARGETING_EXPRESSION,2026-04-16,SPCT | MATTRESS | Latex | Competition,Competition
b0g64rkkvp,51,1,20.25,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | MATTRESS | Latex | Competition,Competition
b0g64rkkvp,53,1,26.48,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | MATTRESS | Latex | Competition,Competition
b0g64rktt1,22,1,10.59,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-17,SP | BEDDING | Pillow Cases| Auto,Ad group - 27/12/2024 16:34:36.214
b0g64rktt1,20,1,5.9,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-19,SP | BEDDING | Pillow Cases| Auto,Ad group - 27/12/2024 16:34:36.214
b0g64rktt1,19,1,5.59,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-22,SP | BEDDING | Pillow Cases| Auto,Ad group - 27/12/2024 16:34:36.214
b0g64syw17,19,1,51.61,0,0,TARGETING_EXPRESSION,2026-04-12,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,21,2,50.04,0,0,TARGETING_EXPRESSION,2026-04-14,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,15,1,25.04,0,0,TARGETING_EXPRESSION,2026-04-15,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,18,2,59.48,0,0,TARGETING_EXPRESSION,2026-04-17,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,75,3,105.65,0,0,TARGETING_EXPRESSION,2026-04-19,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,33,1,50.87,0,0,TARGETING_EXPRESSION,2026-04-20,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,82,3,137.3,0,0,TARGETING_EXPRESSION,2026-04-21,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,28,2,56.89,25761.86,1,TARGETING_EXPRESSION,2026-04-24,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,22,3,131.54,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,16,1,33.33,0,0,TARGETING_EXPRESSION,2026-04-26,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,14,1,81.6,0,0,TARGETING_EXPRESSION,2026-04-27,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,26,2,135.94,0,0,TARGETING_EXPRESSION,2026-04-28,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,18,1,61.07,0,0,TARGETING_EXPRESSION,2026-04-29,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,40,4,270.44,0,0,TARGETING_EXPRESSION,2026-04-30,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,67,10,561.27,0,0,TARGETING_EXPRESSION,2026-05-01,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,35,3,96.6,0,0,TARGETING_EXPRESSION,2026-05-02,SPCT | MATTRESS | Latex | Competition,Competition
b0g64syw17,35,1,43.75,0,0,TARGETING_EXPRESSION,2026-04-15,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,35,1,23.96,0,0,TARGETING_EXPRESSION,2026-04-16,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,101,2,63.18,0,0,TARGETING_EXPRESSION,2026-04-17,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,63,1,72.29,0,0,TARGETING_EXPRESSION,2026-04-18,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,91,1,72.29,0,0,TARGETING_EXPRESSION,2026-04-22,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,70,2,58.11,0,0,TARGETING_EXPRESSION,2026-04-26,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,46,4,200.94,0,0,TARGETING_EXPRESSION,2026-04-27,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,84,4,204.34,0,0,TARGETING_EXPRESSION,2026-04-29,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,93,1,63.77,0,0,TARGETING_EXPRESSION,2026-04-30,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,128,2,120.4,0,0,TARGETING_EXPRESSION,2026-05-01,SPPT | Mattress | Latex | Competition,LATEX
b0g64syw17,152,4,208.05,0,0,TARGETING_EXPRESSION,2026-05-02,SPPT | Mattress | Latex | Competition,LATEX
b0g64tzvv7,1,1,49.89,0,0,TARGETING_EXPRESSION,2026-04-22,SPCT | MATTRESS | Latex | Competition,Competition
b0g64vvyrp,73,2,28.35,0,0,TARGETING_EXPRESSION,2026-04-22,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,92,2,26.01,0,0,TARGETING_EXPRESSION,2026-04-23,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,27,1,13.18,0,0,TARGETING_EXPRESSION,2026-04-24,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,99,2,29.76,0,0,TARGETING_EXPRESSION,2026-04-27,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,176,4,57.72,0,0,TARGETING_EXPRESSION,2026-04-28,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,185,5,67.34,0,0,TARGETING_EXPRESSION,2026-04-30,SPPT | Mattress | Latex | Competition,LATEX
b0g64vvyrp,83,1,7.97,0,0,TARGETING_EXPRESSION,2026-05-02,SPPT | Mattress | Latex | Competition,LATEX
b0g64zptw7,1,1,75.59,0,0,TARGETING_EXPRESSION,2026-04-16,SPCT | MATTRESS | Latex | Competition,Competition
b0g64zptw7,1,1,54.0,0,0,TARGETING_EXPRESSION,2026-04-25,SPCT | MATTRESS | Latex | Competition,Competition
b0g651nkxd,2,1,1.37,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-13,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
b0g651nkxd,59,1,1.0,0,0,TARGETING_EXPRESSION_PREDEFINED,2026-04-21,SPA | Mattress | Foldable Mattress | Auto,Foldable Mattress
